0 0 10 150 0 150 15 162 11 157 40 170 13 161 20 125 19 173 43 178 22 129 25 138 26 141 60 186 
1 32 164 281 169 284 177 296 174 288 182 304 175 292 137 251 185 300 190 309 142 261 152 264 153 277 198 312 
2 64 293 419 299 424 313 435 304 428 322 443 307 436 263 373 312 444 321 451 273 390 276 386 291 412 325 455 
3 96 432 549 437 554 450 562 443 557 456 566 448 570 385 492 457 579 463 575 402 517 398 503 426 539 468 582 
4 128 597 705 602 714 617 723 610 722 626 731 630 742 537 642 635 754 633 747 562 670 550 666 590 701 637 755 
5 160 717 830 726 834 735 848 734 842 743 860 756 862 655 764 766 870 760 877 682 787 678 784 715 827 768 884 
6 192 842 952 847 967 861 981 854 979 872 997 875 991 776 895 882 999 891 1005 799 906 796 911 839 954 896 1017 
7 224 964 1079 980 1090 993 1109 995 1101 1010 1128 1003 1114 907 1022 1011 1125 1018 1139 918 1027 923 1033 966 1082 1029 1143 
8 256 1129 1250 1141 1253 1156 1268 1153 1266 1180 1282 1166 1278 1076 1193 1177 1291 1185 1298 1070 1186 1085 1201 1129 1235 1192 1310 
9 288 1262 1366 1269 1378 1281 1385 1280 1393 1294 1409 1290 1404 1205 1312 1303 1413 1313 1426 1198 1300 1215 1325 1247 1358 1322 1431 
10 320 1378 1485 1390 1508 1397 1511 1405 1524 1421 1537 1416 1536 1327 1444 1427 1544 1442 1558 1312 1426 1337 1456 1370 1482 1445 1566 
11 352 1497 1607 1520 1640 1523 1627 1539 1657 1549 1671 1548 1660 1458 1568 1556 1668 1573 1686 1439 1549 1469 1574 1494 1611 1582 1693 
12 384 1654 1763 1687 1795 1679 1792 1707 1815 1718 1823 1715 1828 1626 1735 1723 1836 1734 1847 1600 1708 1630 1743 1656 1770 1742 1859 
13 416 1776 1888 1807 1930 1804 1908 1832 1946 1835 1943 1840 1960 1747 1875 1848 1968 1860 1975 1720 1827 1755 1865 1782 1885 1872 1990 
14 448 1900 2020 1942 2057 1920 2035 1962 2079 1955 2064 1976 2095 1887 2015 1983 2103 1987 2105 1839 1957 1878 2007 1897 2006 2004 2117 
15 480 2032 2147 2069 2174 2048 2154 2097 2214 2076 2183 2107 2226 2027 2141 2115 2231 2118 2227 1969 2085 2019 2134 2018 2125 2129 2251 
16 512 2208 2358 2234 2353 2240 2346 2286 2405 2241 2350 2274 2381 2196 2330 2290 2401 2273 2379 2142 2247 2192 2301 2170 2279 2308 2413 
17 544 2370 2481 2365 2471 2362 2465 2417 2541 2363 2477 2393 2512 2342 2459 2416 2529 2391 2498 2260 2366 2313 2421 2293 2400 2426 2533 
18 576 2493 2614 2483 2592 2478 2605 2554 2667 2492 2609 2524 2648 2472 2589 2546 2659 2513 2630 2378 2504 2433 2548 2414 2526 2545 2662 
19 608 2628 2742 2604 2708 2618 2733 2679 2795 2621 2738 2664 2770 2601 2713 2671 2791 2642 2751 2517 2633 2560 2666 2538 2649 2676 2781 
20 640 2794 2923 2752 2858 2782 2894 2853 2965 2790 2910 2817 2929 2761 2868 2845 2953 2802 2931 2682 2790 2712 2819 2703 2818 2838 2947 
