0 0 26 160 20 154 28 171 0 158 35 179 10 170 31 187 29 174 39 196 14 178 87 207 37 183 96 239 54 226 100 231 93 231 116 252 100 238 118 263 111 242 141 271 83 251 148 287 119 258 161 307 
1 32 173 312 167 312 184 325 171 293 192 332 182 300 199 358 187 318 208 361 190 327 220 379 195 335 254 411 240 368 244 382 245 382 266 418 252 388 275 437 255 401 283 464 263 421 301 443 270 429 319 494 
2 64 324 479 325 477 339 509 309 446 346 538 313 469 370 551 332 493 373 566 342 518 395 574 349 535 425 594 383 543 396 607 395 563 430 632 400 583 450 648 414 591 476 660 434 611 457 688 442 632 506 723 
3 96 491 661 490 677 521 697 459 631 550 741 481 652 564 744 505 685 578 753 532 695 586 771 547 724 608 785 555 728 620 803 575 746 645 837 595 763 664 847 603 786 672 852 623 794 703 881 646 860 736 892 
4 128 816 942 767 909 825 978 714 853 836 986 759 905 865 1014 815 933 885 1022 819 949 897 1030 823 975 922 1046 827 945 926 1054 847 981 933 1058 876 998 953 1082 880 1013 957 1107 884 1021 977 1126 928 1069 1005 1154 
5 160 956 1079 921 1051 990 1122 865 997 998 1139 918 1046 1026 1167 948 1084 1034 1187 965 1091 1042 1205 988 1118 1059 1211 958 1096 1067 1231 993 1127 1073 1255 1011 1169 1097 1273 1025 1178 1119 1295 1033 1186 1138 1331 1081 1232 1166 1352 
6 192 1098 1242 1063 1225 1140 1307 1017 1153 1151 1347 1065 1213 1179 1376 1099 1257 1199 1401 1105 1274 1219 1409 1130 1302 1224 1430 1108 1281 1244 1455 1139 1321 1267 1475 1181 1349 1286 1500 1193 1365 1308 1528 1199 1373 1345 1556 1244 1448 1364 1576 
7 224 1254 1443 1237 1400 1319 1501 1166 1322 1359 1524 1227 1382 1388 1567 1270 1449 1413 1599 1286 1457 1422 1620 1316 1471 1444 1648 1293 1461 1467 1663 1337 1516 1487 1669 1362 1522 1515 1675 1377 1540 1540 1724 1389 1548 1571 1784 1460 1646 1588 1787 
8 256 1587 1728 1521 1661 1636 1780 1421 1585 1647 1786 1472 1597 1688 1832 1541 1677 1707 1848 1568 1693 1712 1852 1596 1722 1735 1861 1609 1749 1739 1917 1628 1761 1759 1921 1580 1714 1764 1928 1632 1777 1815 1976 1652 1789 1867 2021 1704 1826 1859 2041 
9 288 1740 1900 1673 1785 1795 1912 1600 1718 1803 1924 1610 1743 1845 1989 1692 1815 1860 1993 1705 1834 1868 2002 1735 1873 1875 2024 1762 1913 1931 2090 1773 1921 1935 2099 1726 1856 1940 2134 1790 1943 1992 2160 1803 1967 2033 2231 1841 2009 2053 2255 
10 320 1913 2077 1797 1966 1932 2086 1737 1874 1944 2119 1764 1901 2010 2171 1829 1994 2006 2191 1849 2020 2014 2208 1885 2056 2036 2216 1926 2110 2106 2309 1933 2122 2112 2329 1868 2036 2146 2341 1955 2130 2172 2349 1979 2158 2243 2441 2021 2251 2267 2477 
11 352 2093 2262 1978 2143 2098 2277 1887 2062 2131 2310 1916 2076 2183 2352 2010 2156 2203 2390 2034 2212 2220 2411 2069 2236 2228 2425 2123 2286 2321 2483 2134 2301 2344 2502 2048 2226 2353 2530 2142 2324 2361 2534 2171 2369 2453 2601 2263 2415 2490 2651 
12 384 2389 2521 2268 2390 2440 2589 2206 2334 2452 2597 2218 2350 2460 2602 2272 2406 2489 2658 2280 2414 2512 2666 2325 2470 2552 2674 2345 2483 2556 2710 2365 2502 2564 2726 2314 2457 2608 2758 2397 2542 2620 2786 2429 2574 2681 2834 2490 2625 2797 2974 
