0 0 0 285 25 321 27 336 16 305 17 309 20 316 22 315 11 309 12 300 10 292 17 320 6 286 7 293 15 307 12 299 
1 32 333 609 370 647 387 669 352 630 358 636 364 641 363 640 356 638 349 624 340 619 367 645 335 611 342 620 355 631 348 621 
2 64 655 931 694 973 717 1000 677 955 683 965 688 964 686 972 684 963 674 959 665 946 692 980 657 933 669 954 679 957 671 962 
3 96 978 1257 1019 1297 1048 1330 1002 1280 1013 1295 1012 1291 1018 1300 1009 1290 1006 1284 991 1273 1027 1311 978 1256 999 1279 1004 1282 1008 1296 
4 128 1326 1614 1362 1653 1391 1680 1344 1634 1358 1648 1356 1646 1371 1662 1350 1638 1356 1642 1340 1622 1374 1666 1319 1607 1342 1623 1348 1641 1368 1654 
5 160 1663 1943 1701 1980 1728 2011 1681 1963 1695 1976 1694 1974 1709 1991 1685 1967 1690 1967 1670 1944 1713 1995 1654 1942 1672 1947 1689 1965 1704 1981 
6 192 1991 2268 2026 2303 2059 2341 2009 2286 2022 2301 2020 2299 2040 2320 2013 2291 2015 2293 1994 2272 2044 2324 1989 2267 1995 2273 2011 2287 2028 2303 
7 224 2315 2592 2350 2629 2389 2671 2331 2608 2346 2627 2346 2625 2366 2646 2336 2615 2339 2617 2317 2593 2370 2650 2313 2591 2319 2596 2333 2609 2350 2626 
8 256 2669 2948 2691 2982 2737 3018 2669 2947 2690 2975 2685 2965 2718 2997 2675 2954 2682 2971 2657 2941 2716 2993 2655 2931 2659 2932 2672 2953 2690 2964 
9 288 2997 3270 3032 3307 3067 3342 2995 3269 3024 3298 3015 3284 3052 3326 3002 3273 3020 3293 2991 3262 3043 3317 2978 3254 2980 3261 3000 3271 3012 3285 
10 320 3319 3587 3360 3634 3389 3662 3315 3586 3346 3619 3330 3601 3375 3647 3322 3592 3339 3608 3312 3591 3371 3643 3300 3574 3307 3581 3321 3597 3332 3607 
11 352 3633 3905 3683 3961 3709 3983 3632 3901 3669 3946 3648 3925 3695 3968 3638 3906 3654 3922 3640 3917 3691 3964 3619 3895 3626 3900 3644 3921 3652 3936 
12 384 3969 4250 4021 4302 4045 4326 3965 4247 4006 4280 3993 4281 4030 4312 3971 4251 3986 4264 3989 4270 4024 4306 3957 4238 3967 4246 3987 4265 3996 4272 
13 416 4297 4564 4350 4620 4376 4650 4295 4566 4327 4598 4331 4600 4364 4641 4301 4572 4312 4585 4319 4591 4354 4621 4286 4562 4303 4573 4314 4586 4321 4593 
14 448 4612 4881 4666 4935 4698 4969 4613 4889 4645 4918 4650 4919 4691 4965 4620 4895 4631 4902 4638 4909 4668 4937 4608 4880 4622 4896 4634 4903 4639 4908 
15 480 4927 5199 4981 5250 5016 5289 4934 5207 4963 5230 4965 5239 5012 5287 4940 5211 4947 5219 4958 5229 4983 5251 4927 5198 4942 5215 4950 5221 4953 5222 
