0 0 3 285 0 282 1 283 2 284 7 297 4 290 5 291 6 292 12 301 9 295 10 299 11 304 16 309 
1 32 298 552 294 545 295 541 296 543 310 559 302 548 303 548 305 550 313 562 307 554 311 556 317 558 321 578 
2 64 565 822 557 811 553 803 555 804 572 830 563 815 561 816 563 817 575 835 566 827 568 824 570 821 591 847 
3 96 834 1081 823 1073 815 1064 818 1066 842 1095 828 1076 828 1074 829 1076 848 1096 839 1083 836 1081 834 1083 859 1113 
4 128 1129 1374 1118 1370 1111 1355 1112 1356 1149 1402 1127 1379 1123 1367 1124 1368 1145 1386 1130 1387 1127 1376 1128 1381 1157 1406 
5 160 1387 1634 1382 1632 1369 1613 1369 1615 1414 1665 1391 1641 1379 1624 1380 1626 1398 1654 1399 1645 1388 1632 1393 1634 1421 1669 
6 192 1646 1900 1644 1899 1625 1877 1627 1878 1678 1944 1653 1911 1637 1889 1639 1890 1666 1927 1658 1915 1645 1897 1647 1898 1681 1940 
7 224 1912 2161 1912 2159 1890 2133 1892 2135 1957 2212 1923 2173 1901 2143 1903 2145 1941 2193 1928 2174 1909 2153 1910 2155 1952 2196 
8 256 2211 2465 2206 2464 2180 2434 2183 2435 2260 2524 2218 2476 2192 2446 2192 2447 2240 2496 2222 2482 2201 2454 2203 2459 2244 2500 
9 288 2477 2734 2477 2736 2448 2701 2448 2703 2536 2801 2489 2749 2459 2712 2461 2714 2509 2772 2494 2750 2466 2719 2471 2721 2512 2780 
10 320 2746 3007 2748 3009 2713 2977 2715 2978 2813 3079 2761 3023 2724 2985 2726 2986 2785 3050 2763 3027 2731 2997 2733 2994 2792 3062 
11 352 3019 3276 3021 3278 2989 3248 2990 3246 3091 3351 3035 3295 2998 3255 2998 3253 3063 3328 3042 3298 3009 3264 3006 3262 3074 3331 
12 384 3319 3575 3324 3577 3292 3546 3290 3545 3398 3659 3340 3596 3304 3558 3302 3557 3374 3635 3344 3600 3313 3570 3311 3569 3386 3647 
13 416 3587 3846 3589 3848 3559 3817 3558 3815 3671 3932 3608 3866 3572 3825 3571 3823 3648 3912 3613 3869 3582 3836 3581 3834 3661 3915 
14 448 3858 4121 3860 4123 3830 4088 3828 4087 3944 4210 3879 4141 3837 4100 3835 4099 3924 4190 3882 4145 3849 4108 3846 4107 3927 4194 
15 480 4133 4392 4135 4394 4102 4355 4101 4353 4222 4475 4156 4412 4113 4368 4112 4366 4202 4465 4157 4415 4120 4375 4119 4373 4207 4472 
16 512 4436 4686 4445 4688 4402 4644 4399 4643 4524 4772 4457 4703 4414 4656 4411 4655 4512 4764 4461 4707 4423 4664 4420 4663 4521 4777 
17 544 4698 4947 4700 4949 4658 4901 4657 4899 4784 5028 4715 4964 4669 4912 4668 4910 4776 5025 4722 4967 4676 4920 4675 4918 4789 5040 
18 576 4959 5209 4961 5211 4913 5164 4911 5165 5041 5297 4976 5228 4925 5176 4923 5177 5037 5293 4979 5232 4933 5184 4930 5185 5052 5309 
19 608 5221 5470 5223 5472 5178 5421 5178 5423 5310 5558 5243 5489 5189 5434 5189 5436 5305 5555 5244 5492 5196 5440 5198 5442 5321 5570 
20 640 5515 5760 5516 5762 5467 5711 5469 5712 5610 5864 5536 5780 5480 5723 5481 5724 5598 5851 5540 5785 5489 5735 5490 5736 5614 5859 
21 672 5772 6022 5774 6024 5724 5970 5725 5972 5876 6127 5793 6041 5736 5981 5737 5983 5863 6112 5798 6044 5747 5989 5748 5991 5871 6115 
22 704 6034 6285 6036 6287 5982 6234 5984 6235 6139 6396 6053 6304 5994 6246 5996 6247 6124 6380 6056 6308 6002 6254 6004 6255 6128 6384 
23 736 6297 6546 6299 6548 6247 6490 6249 6492 6408 6657 6319 6565 6258 6503 6260 6505 6392 6642 6320 6568 6266 6509 6267 6511 6397 6645 
24 768 6589 6844 6592 6846 6536 6791 6538 6792 6701 6957 6612 6866 6548 6803 6550 6804 6685 6949 6616 6871 6557 6811 6559 6816 6697 6962 
25 800 6856 7112 6858 7114 6805 7058 6805 7060 6969 7223 6878 7141 6815 7069 6817 7071 6961 7220 6885 7144 6823 7076 6828 7078 6974 7235 
26 832 7124 7384 7126 7386 7070 7334 7072 7333 7236 7502 7153 7420 7081 7346 7083 7345 7232 7498 7156 7424 7088 7350 7091 7353 7247 7514 
27 864 7396 7653 7398 7655 7347 7601 7347 7599 7515 7774 7432 7690 7358 7614 7358 7612 7510 7771 7437 7693 7363 7621 7365 7619 7526 7786 
28 896 7696 7955 7703 7957 7647 7901 7645 7900 7824 8081 7737 7995 7659 7913 7657 7912 7815 8077 7741 7999 7668 7925 7666 7924 7831 8097 
29 928 7967 8224 7969 8226 7914 8172 7913 8170 8094 8360 8007 8266 7927 8180 7926 8178 8089 8351 8012 8269 7937 8191 7936 8189 8109 8364 
30 960 8236 8496 8238 8498 8185 8443 8183 8442 8372 8636 8278 8540 8192 8455 8190 8454 8363 8632 8281 8544 8204 8463 8201 8462 8378 8644 
31 992 8508 8765 8510 8767 8457 8711 8456 8709 8648 8905 8552 8810 8468 8721 8467 8719 8645 8902 8557 8813 8475 8729 8474 8727 8656 8917 
32 1024 8808 9062 8812 9064 8756 9004 8754 9003 8955 9206 8854 9108 8768 9016 8766 9015 8946 9202 8863 9112 8777 9028 8775 9023 8962 9222 
33 1056 9074 9324 9076 9326 9017 9266 9017 9264 9221 9478 9120 9372 9030 9277 9028 9275 9214 9470 9125 9375 9040 9284 9035 9282 9234 9481 
34 1088 9336 9590 9338 9592 9278 9532 9276 9533 9491 9747 9384 9640 9289 9544 9287 9545 9484 9743 9387 9644 9297 9552 9294 9553 9494 9759 
35 1120 9602 9852 9604 9854 9546 9793 9546 9795 9760 10012 9652 9904 9557 9806 9557 9808 9755 10009 9657 9907 9564 9812 9566 9814 9771 10028 
36 1152 9895 10150 9897 10161 9839 10087 9841 10089 10058 10309 9949 10198 9851 10099 9853 10101 10054 10305 9953 10202 9860 10111 9862 10113 10074 10330 
37 1184 10162 10417 10173 10426 10100 10352 10102 10354 10322 10576 10210 10463 10112 10359 10115 10361 10317 10573 10215 10466 10123 10370 10125 10372 10343 10603 
38 1216 10429 10688 10438 10689 10364 10615 10366 10617 10588 10856 10475 10731 10371 10627 10373 10629 10585 10848 10478 10735 10382 10639 10385 10641 10615 10876 
39 1248 10700 10949 10701 10951 10628 10879 10630 10881 10868 11126 10743 10995 10641 10887 10642 10889 10860 11116 10748 10998 10651 10901 10653 10903 10889 11144 
40 1280 10992 11252 10994 11254 10927 11181 10929 11183 11177 11436 11039 11300 10936 11193 10941 11195 11161 11424 11048 11304 10947 11205 10950 11207 11189 11448 
41 1312 11264 11520 11266 11522 11194 11451 11196 11453 11451 11705 11312 11570 11206 11459 11209 11461 11437 11702 11317 11573 11217 11470 11219 11472 11460 11722 
42 1344 11532 11792 11534 11794 11464 11722 11466 11724 11717 11986 11582 11844 11471 11734 11473 11736 11714 11982 11585 11848 11482 11746 11485 11748 11734 12002 
43 1376 11804 12060 11806 12062 11735 11993 11737 11995 12001 12270 11856 12114 11747 12000 11750 12002 11994 12256 11861 12117 11758 12011 11760 12013 12014 12271 
44 1408 12103 12359 12105 12361 12037 12291 12039 12293 12315 12576 12159 12421 12049 12303 12051 12305 12303 12567 12168 12425 12058 12315 12060 12317 12319 12580 
45 1440 12371 12628 12373 12630 12304 12560 12306 12562 12588 12841 12433 12691 12316 12569 12319 12571 12579 12838 12438 12694 12327 12580 12329 12582 12593 12853 
46 1472 12640 12900 12642 12902 12572 12833 12574 12834 12854 13119 12703 12966 12581 12845 12583 12846 12850 13115 12706 12970 12592 12853 12595 12858 12865 13131 
47 1504 12912 13169 12914 13171 12847 13100 12847 13102 13132 13390 12978 13236 12858 13113 12860 13115 13127 13387 12983 13239 12865 13118 12870 13120 13143 13402 
48 1536 13212 13466 13214 13464 13147 13394 13149 13396 13441 13690 13280 13530 13160 13406 13161 13408 13432 13686 13284 13534 13169 13418 13170 13420 13450 13710 
49 1568 13478 13727 13476 13725 13407 13659 13409 13661 13704 13959 13542 13794 13420 13666 13421 13668 13698 13956 13547 13797 13430 13677 13432 13679 13722 13976 
50 1600 13739 13992 13737 13990 13671 13924 13673 13925 13971 14234 13806 14062 13678 13936 13680 13937 13968 14230 13809 14066 13689 13944 13692 13945 13988 14250 
51 1632 14005 14255 14002 14253 13938 14184 13939 14186 14247 14512 14074 14326 13949 14197 13950 14199 14242 14498 14079 14329 13956 14203 13957 14205 14262 14513 
52 1664 14302 14550 14296 14547 14230 14479 14232 14480 14557 14817 14370 14620 14242 14491 14244 14492 14545 14804 14374 14624 14251 14499 14253 14504 14561 14821 
53 1696 14562 14820 14559 14808 14493 14740 14493 14742 14829 15081 14632 14884 14504 14751 14506 14753 14819 15072 14637 14887 14511 14758 14516 14760 14835 15098 
54 1728 14833 15089 14820 15074 14752 15010 14754 15009 15093 15359 14896 15152 14763 15022 14765 15021 15084 15347 14899 15156 14770 15026 14773 15029 15110 15372 
55 1760 15101 15358 15086 15340 15023 15271 15023 15269 15376 15636 15164 15416 15034 15284 15034 15282 15361 15623 15169 15419 15039 15290 15041 15288 15384 15639 
56 1792 15403 15663 15383 15637 15317 15571 15315 15570 15682 15947 15460 15715 15329 15583 15327 15582 15670 15931 15464 15719 15338 15595 15336 15594 15686 15943 
57 1824 15675 15930 15649 15911 15584 15842 15583 15840 15960 16219 15727 15985 15597 15849 15596 15847 15945 16206 15732 15988 15607 15860 15606 15858 15955 16215 
58 1856 15944 16207 15923 16192 15854 16112 15852 16111 16231 16503 15997 16258 15861 16124 15859 16123 16218 16487 16000 16262 15873 16136 15870 16131 16228 16499 
59 1888 16222 16486 16204 16467 16125 16380 16125 16378 16517 16779 16270 16528 16138 16393 16136 16391 16502 16764 16275 16531 16148 16398 16143 16396 16511 16778 
60 1920 16536 16797 16510 16767 16427 16681 16425 16680 16832 17090 16572 16827 16439 16693 16437 16692 16812 17070 16576 16831 16448 16705 16446 16700 16825 17094 
61 1952 16810 17069 16779 17041 16694 16949 16694 16947 17102 17361 16839 17097 16707 16960 16705 16958 17084 17350 16844 17100 16717 16967 16712 16965 17109 17368 
62 1984 17081 17352 17053 17321 16961 17223 16959 17222 17373 17647 17109 17367 16972 17235 16970 17234 17362 17631 17112 17375 16979 17243 16977 17238 17380 17656 
63 2016 17365 17629 17333 17595 17236 17495 17235 17493 17659 17925 17379 17637 17247 17501 17246 17499 17645 17911 17387 17644 17256 17511 17251 17509 17669 17926 
64 2048 17675 17934 17638 17902 17539 17788 17537 17787 17973 18227 17681 17933 17551 17800 17549 17799 17957 18206 17690 17945 17560 17812 17558 17807 17977 18231 
65 2080 17947 18209 17914 18172 17801 18051 17801 18049 18239 18493 17946 18200 17814 18062 17812 18060 18218 18477 17957 18207 17824 18069 17819 18067 18244 18496 
66 2112 18221 18485 18184 18449 18063 18318 18061 18319 18510 18765 18212 18474 18074 18330 18072 18331 18489 18753 18219 18478 18082 18342 18079 18339 18509 18769 
67 2144 18499 18752 18461 18718 18331 18582 18332 18580 18777 19029 18486 18742 18344 18590 18343 18593 18768 19026 18491 18746 18354 18601 18351 18598 18783 19045 
68 2176 18800 19054 18765 19023 18627 18876 18628 18877 19077 19335 18789 19039 18639 18888 18640 18889 19073 19327 18793 19043 18648 18896 18649 18901 19093 19355 
69 2208 19066 19319 19035 19296 18890 19138 18890 19140 19347 19607 19051 19303 18901 19149 18903 19151 19339 19590 19057 19306 18908 19156 18913 19158 19367 19627 
70 2240 19331 19591 19309 19569 19150 19408 19152 19407 19619 19880 19316 19573 19161 19420 19163 19419 19602 19858 19319 19585 19168 19428 19171 19427 19639 19900 
71 2272 19603 19864 19581 19837 19421 19671 19421 19669 19892 20145 19586 19840 19432 19684 19432 19682 19871 20127 19597 19852 19441 19690 19439 19688 19912 20163 
72 2304 19915 20179 19882 20136 19717 19971 19715 19970 20194 20450 19891 20148 19729 19983 19727 19982 20178 20432 19898 20160 19738 19995 19736 19990 20210 20474 
73 2336 20192 20449 20149 20414 19984 20239 19984 20237 20463 20724 20162 20417 19997 20250 19995 20248 20444 20714 20172 20428 20007 20257 20002 20255 20486 20747 
74 2368 20465 20726 20426 20694 20251 20514 20249 20512 20736 21002 20429 20698 20262 20522 20260 20520 20727 20994 20440 20706 20269 20530 20267 20528 20760 21027 
75 2400 20739 20999 20707 20964 20526 20782 20524 20784 21015 21275 20710 20967 20534 20792 20532 20789 21006 21262 20718 20983 20542 20799 20540 20799 21039 21293 
76 2432 21046 21301 21009 21265 20826 21080 20827 21081 21324 21580 21013 21278 20838 21092 20839 21093 21313 21568 21029 21290 20847 21104 20848 21105 21340 21604 
77 2464 21314 21571 21277 21539 21093 21350 21094 21352 21592 21861 21291 21550 21106 21358 21107 21360 21582 21835 21302 21563 21116 21369 21117 21371 21616 21881 
78 2496 21583 21858 21551 21822 21363 21622 21365 21624 21873 22137 21562 21826 21370 21634 21372 21636 21847 22114 21575 21838 21381 21642 21384 21644 21894 22161 
79 2528 21870 22129 21834 22095 21636 21888 21638 21890 22150 22415 21839 22098 21646 21898 21649 21900 22126 22387 21850 22110 21654 21908 21656 21910 22173 22426 
80 2560 22176 22427 22139 22393 21935 22184 21937 22186 22464 22719 22151 22405 21947 22196 21946 22194 22434 22691 22155 22413 21956 22208 21957 22210 22480 22735 
81 2592 22443 22690 22406 22665 22197 22450 22198 22452 22731 22992 22417 22668 22209 22457 22207 22459 22703 22972 22425 22680 22220 22468 22222 22470 22747 23000 
82 2624 22702 22961 22677 22940 22462 22715 22464 22717 23005 23266 22681 22948 22469 22728 22471 22729 22984 23254 22692 22952 22480 22736 22483 22737 23012 23270 
83 2656 22973 23233 22953 23206 22729 22976 22731 22978 23278 23534 22960 23209 22740 22989 22741 22991 23267 23523 22965 23221 22748 22996 22749 22998 23285 23537 
84 2688 23277 23531 23250 23509 23024 23272 23025 23273 23588 23841 23262 23513 23036 23284 23037 23285 23572 23828 23266 23522 23045 23296 23046 23297 23596 23845 
